"","Asian/Pacific Islander","Black or African-American","White","all"
"74",0.220239457440405,0.311236203413808,0.323708150527347,0.107840630347084
"75",0.0781435829595787,0.0648801003179134,0.134862555869305,0.0571892995087092
"76",0.0437327815563095,0.273808158099007,-0.0199010779217713,0.224964285855113
"77",0.292481775555976,0.525164143807365,0.435731071124227,0.649099740499793
"78",-0.124574037037897,0.373559703685171,0.235602861397901,0.234819242550412
"79",0.248108086897636,0.315325357269518,0.356074538027666,0.185610716328228
"80",0.21380527290865,0.127540384555773,0.19216065149604,0.0829552896657559
"81",0.248937835989968,0.376529939190395,0.334783121893869,0.385717516292728
"82",0.0584447302689143,0.333090782395065,0.266769766364527,0.212864016975479
"83",-0.0597423839319918,0.185651047303351,0.105902600192133,-0.0739033660067775
"84",-0.15200139938183,-0.313077735104984,-0.0486634174438663,-0.140943640420263
"85",0.188285601341353,-0.0253669828192295,0.235012214232512,0.201235743888702
"86",0.0184791081045821,0.356922404139777,-0.0740777654435218,-0.128561583413405
"87",0.306535074753526,0.303262246045019,0.446496322204925,0.386359236361933
"88",0.180407538375239,0.280043531145246,0.324283248195692,0.359233253525546
"89",0.142796746111685,0.334785912016412,0.287701495120553,0.404779222372286
"90",0.282334110132465,0.535379028788253,0.482129201194818,0.499450538156587
"91",0.259993885232485,0.435964831197786,0.400755391569384,0.34781562095136
"92",0.138478723200693,0.397672798903168,0.335464154314635,0.393911713718702
"93",0.434821841697082,0.371645869818136,0.403215300014973,0.329446698301762
"94",0.0986596090081998,0.282350899207594,0.210894312650002,0.185073018753839
"95",0.359444000375978,0.340159553972884,0.395487452226508,0.295845729843163
"96",0.134248819905804,0.297904478706103,0.210840788525532,0.287161025664535
"97",0.0450981891284528,0.0885546341643325,0.480168321782799,0.196062134374546
"98",-0.0258179780812293,0.0257052287122904,0.178689855209149,0.232212660126125
"99",0.358493426499809,0.446338654714175,0.358594130204871,0.434735759700525
"100",0.055208862938104,0.512469073535118,0.178034136546973,0.198281145220591
"101",0.27148159273109,0.375608646310328,0.330840770984426,0.446860773646168
"102",0.381211766199284,0.294426363099097,0.335969937248871,0.513343109278165
"103",0.103326231905659,0.261978671708226,0.194796521377384,0.149697931410452
"104",0.287542098886255,0.43373851877648,0.189579034631048,0.381689675155054
"105",0.0844766222150334,0.0341607588715602,0.331342151747201,0.124862763188358
"106",0.0980367244603959,0.172984600308923,0.249109893782035,0.258760572646239
"107",0.324476042867897,0.282914220073488,0.363640980921598,0.356538900730444
"108",0.187521947710267,0.330082455391191,0.242725583089162,0.259405350961334
"109",0.164463377783134,0.143227267998541,0.317546548021706,0.263267681538243
"110",0.562977980009459,0.363828448770631,0.358688659489617,0.580454807250105
"111",0.35001845150525,0.488728809084346,0.48590246748834,0.491604258292937
"112",0.218557685617834,0.418250588092027,0.30062997820328,0.30774586221965
"113",0.338864097998479,0.26819174613369,0.151832019072668,-0.0238412762069482
"114",0.299080003028596,0.209214825343899,0.328163079507939,0.383102995501752
"115",-0.166728495475238,0.39759101275433,0.119261819942481,0.433435757178555
"116",0.00134307122547957,0.372092207191075,0.242519634916155,0.213936474578244
"117",0.235105965648685,0.475890405436374,0.423855895971311,0.359241283785415
"118",0.268547618489971,0.541840598318191,0.38085088749805,0.322099122701931
"119",-0.0247735461703168,0.191659237300726,0.286255076754816,0.306527939061887
"120",0.340389649624729,0.468614237587137,0.347926680915625,0.600100740738633
"121",0.281561848846228,0.131696103281656,0.258539415847218,0.201290789953879
"122",0.282885228774204,0.471620667813393,0.411376748899623,0.444108471404253
"123",0.0768283248663098,0.410465672622797,0.224089743413466,0.236417948459002
"124",0.246917342984733,0.620467559809911,0.288372769117643,0.315766933494063
"125",0.431788840557078,0.458763758849679,0.400732953749954,0.39296030372209
"126",0.0153361480410107,0.204543751057993,0.11812632365909,0.0556306742754812
"127",0.229508764012742,0.33365334636918,0.418078630684291,0.18189108387227
"128",0.143785167671015,0.293897138149909,0.212862916546133,0.315826016993475
"129",0.198166337168937,0.246717070577814,0.363599419721022,0.311217012534966
"130",0.141394956247455,0.256610647044599,0.304544448000661,0.288562653475708
"131",0.427169353009764,0.414669118165955,0.44697023624484,0.371216351246037
"132",0.213229127286303,0.203474198873652,0.174318265883386,0.315539439674488
"133",-0.38518069394276,-0.385539008847842,-0.0466526193204408,-0.281876053944135
"134",0.386782798982658,0.513613474828068,0.359776393943386,0.271503003124832
"135",0.0220501118842067,0.356999055753657,0.114862074407509,0.35521959792055
"136",0.0285474669174625,0.429219804769508,0.350406855440739,0.405244739048047
"137",0.287739952883513,0.288909845114083,0.400944530613996,0.237882282010343
"138",0.16325054058309,0.523055932177046,0.439076187449189,0.474474274672476
"139",0.0720849169175661,0.259916531683042,0.271339073958101,0.274200347736931
"140",0.185485177283152,0.484451997761146,0.464999531623722,0.359048209674373
"141",-0.229458364542826,0.0680977460542792,-0.267148561578086,0.402707228050294
"142",0.240811538897177,0.325353840160984,0.209383548311839,0.343107613413603
"143",0.101199482291625,-0.0151577541312432,0.207822691546909,0.273829689213975
"144",-0.102428956639948,-0.268303067130631,0.341680944951878,0.347637417746257
"145",0.0201048510610927,-0.284991879464884,0.266897003082486,0.070316115282059
"146",0.253523558713394,0.405053531917773,0.311528764515654,0.528265599518718
"147",0.120335436417851,0.188376248719664,0.22633066257216,0.337823911698378
"148",0.408073063198483,0.549507333081585,0.32090872621419,0.51439204980481
"149",-0.168914702917253,-0.0560456131630352,0.0745955678157122,0.0162985994048794
"150",0.240016341752927,0.231231626529932,0.129485182958393,0.198765613617894
"151",0.115458480719912,0.143228301201524,0.168538980548197,0.241499669608971
"152",0.224770332009361,0.299428339207052,0.31111466587316,0.190737687115395
"153",0.202656611004813,0.426080771682077,0.444391572152266,0.59299305425235
"154",0.462143155408492,0.512103638525507,0.535845479864832,0.471904970914954
"155",0.291400263003723,0.424776314149687,0.478068379703637,0.416042855567504
"156",0.151241986744799,0.494536558879395,0.727205331624674,0.32801213676068
"157",-0.0683052910499483,-0.0336421091889414,0.0134179786088932,-0.0136471968895885
"158",-0.0520336818865243,0.130736869679182,0.225382213521443,0.235648629244992
"159",0.139103705731005,0.494385334457897,0.297666907543296,0.243441593311686
"160",0.310445457065547,0.495514929244797,0.599119038056425,0.409443019056146
"161",0.302255014393275,0.498855135700648,0.469068641497652,0.438477443249459
"162",0.400850874272418,0.561430540296071,0.413073585090412,0.42128743560489
"163",0.293923709449218,0.39380661717078,0.414088475913445,0.400722320324967
"164",0.249053578357927,0.417712453359522,-0.275786013167282,-0.00975712014994137
"165",0.262866559111951,0.448004432430068,0.26948289296236,-0.00769535060237303
"166",0.117223955739761,0.317999084596387,0.469045891062858,0.37543093525728
"167",0.449614395189903,0.399419694412775,0.418646331194963,0.471348668569513
"168",0.254207751468245,0.0528763554860674,0.356649131728737,0.243606257362843
"169",0.251306287426686,0.130185923227972,0.549330730233964,0.331564392749526
"170",0.0587047444554527,0.158223533326204,0.131593147218547,0.183382625500827
"171",0.313021699766296,0.438377986672996,0.265175653800079,0.307763420374405
"172",0.235922205315947,0.228229272027988,0.266968553129325,0.291308642987128
"173",0.275485052967088,0.533244432778107,0.394451125042173,0.372678233408873
"174",0.200193350233519,0.197602671380465,0.321530463970677,0.256756504028019
"175",0.223440195881299,0.316385236590549,0.388797101618292,0.379373314383927
"176",-0.0140630967948141,0.31327154233012,-0.0592819193448497,-0.135759093786408
"177",0.189377081301266,0.683920888069902,0.562068450709278,0.392039610078938
"178",0.216098635412841,0.319009789366514,0.226148627745012,0.560616342762828
"179",-0.165776125277974,0.0765531428381976,0.0903321081299517,0.201160271985905
"180",0.190683847403057,0.195795708774134,0.49427740517397,0.318617440234435
"181",0.180597299785906,0.252776398187628,0.296863244578144,0.338446630088938
"182",0.257101835839786,0.504547685754829,0.310814272990811,0.437223077696292
"183",0.442315984582352,0.547278358663104,0.551694016425631,0.645448283527386
"184",0.0819057345112016,0.459844977547382,0.295373197907629,0.312574629266391
"185",0.319893422352446,0.404958853915847,0.41298426736144,0.41004999741725
"186",0.158574723660058,0.119040181598498,0.227136982899145,0.184520548742485
"187",0.286405284574253,0.56244177543687,0.474953285831893,0.457329740911027
"188",0.313063791759484,0.2489432168983,0.3473719800561,0.305276616073957
"189",0.0616605393022393,0.410743446974259,0.39713970872724,0.350609017896992
"190",0.186515077194855,0.169613658535682,0.277161991236675,0.23636986546007
"191",0.18946264169855,0.584049623497561,0.415298087853222,0.280618454768028
"192",0.292855429426711,0.483498275391858,0.377382696059997,0.486142992543879
"193",0.167587658030298,0.381890114001853,0.227186556776324,0.329948255775554
"194",0.226111922298671,0.570885882021096,0.510893560251334,0.510043364120383
"195",-0.214206189965579,-0.0831180063550395,-0.146407586947454,-0.126382377613585
"196",0.188135841620288,0.313809928250886,0.359066412107229,0.359953309534279
"197",-0.0683433487646081,0.294447950458602,0.217004073904688,0.110820408491962
"198",0.170920964059372,0.195411796633765,0.392089377672132,0.201938219248064
"199",0.140425514094495,0.244786356701546,0.2723826407711,0.246329772767235
"200",0.303067528984884,0.324884518545536,0.431754314396402,0.359317484890693
"201",0.00447593259175223,0.439201873409404,0.324112997955441,0.259747662192455
